"고객번호","연령","직업","근무기간","결혼상태","부양가족수","외국인여부","주거상태","거주년수","휴대폰개인명의여부","자산","수표계좌","저축계좌","대출이력","대출목적","대출금액","당행대출건수","기타할부상환계획","거래개월수","공동대출보증인","가처분소득중할부상환금비율","신용상태"
"A0888",23,"전문직/사무직","1년~4년","싱글남",1,"예","자가",2,1,"자동차/기타","50만원이하","100만원이하","현재부채상환지연","사업자금",19600000,1,"없음",48,"없음",2,"불량"
"A0889",34,"관리직/자영업/숙련직/공무원","7년이상","싱글남",1,"예","자가",4,1,"자동차/기타","계좌없음","100만원이하","부채없음","신차구입",8300000,2,"없음",36,"없음",4,"우량"
"A0890",40,"전문직/사무직","1년미만","싱글남",2,"예","임대",4,1,"실자산","계좌없음","저축계좌없음","과거연체이력","중고차구입",9800000,2,"은행",28,"보증인있음",3,"우량"
"A0891",43,"관리직/자영업/숙련직/공무원","7년이상","싱글남",2,"예","자가",4,1,"자동차/기타","마이너스","100만원이하","부채없음","사업자금",3100000,4,"점포",27,"없음",4,"우량"
"A0892",46,"전문직/사무직","7년이상","싱글남",1,"예","자가",4,1,"자동차/기타","계좌없음","100만원이하","부채없음","오디오/TV구입",2300000,2,"없음",15,"없음",4,"우량"
"A0893",38,"비숙련거주자","1년~4년","싱글남",1,"아니오","자가",4,0,"사회보장/생명보험","마이너스","100만원이하","부채없음","신차구입",2700000,2,"은행",12,"없음",4,"우량"
"A0894",34,"전문직/사무직","1년~4년","싱글남",1,"예","자가",4,1,"자동차/기타","50만원이하","100만원이하","부채없음","중고차구입",7300000,2,"없음",36,"없음",3,"우량"
"A0895",29,"전문직/사무직","1년~4년","싱글남",1,"예","자가",3,1,"사회보장/생명보험","계좌없음","저축계좌없음","부채없음","오디오/TV구입",1500000,2,"없음",18,"없음",4,"우량"
"A0896",31,"관리직/자영업/숙련직/공무원","4년~7년","싱글남",2,"예","자가",2,1,"자동차/기타","계좌없음","저축계좌없음","당은행부채상환완료","중고차구입",11200000,1,"점포",36,"없음",3,"우량"
"A0897",28,"관리직/자영업/숙련직/공무원","1년미만","이혼/별거/기혼녀",1,"예","임대",4,1,"사회보장/생명보험","마이너스","100만원이하","현재부채상환지연","오디오/TV구입",3300000,1,"없음",21,"없음",4,"우량"
"A0898",35,"전문직/사무직","4년~7년","이혼/별거/기혼녀",1,"아니오","자가",2,0,"사회보장/생명보험","계좌없음","1000만원이상","부채없음","가구장비구입",2000000,1,"없음",12,"없음",3,"우량"
"A0899",33,"비숙련거주자","4년~7년","이혼/별거/기혼녀",1,"예","임대",4,0,"실자산","계좌없음","저축계좌없음","현재부채상환지연","가구장비구입",2700000,1,"은행",15,"없음",1,"우량"
"A0900",42,"전문직/사무직","1년~4년","싱글남",1,"예","자가",3,0,"자동차/기타","마이너스","100만원이하","현재부채상환지연","가구장비구입",5200000,1,"없음",18,"공동대출자있음",2,"불량"
"A0901",43,"전문직/사무직","7년이상","싱글남",1,"예","임대",4,1,"사회보장/생명보험","마이너스","100만원이하","부채없음","신차구입",3300000,1,"은행",16,"보증인있음",2,"불량"
"A0902",44,"전문직/사무직","1년미만","이혼/별거남",1,"예","자가",4,1,"실자산","계좌없음","저축계좌없음","부채없음","신차구입",4400000,2,"없음",20,"없음",2,"우량"
"A0903",42,"전문직/사무직","7년이상","싱글남",1,"예","영구임대",4,0,"모름/없음","계좌없음","저축계좌없음","부채없음","중고차구입",13100000,2,"없음",36,"없음",2,"우량"
"A0904",40,"전문직/사무직","1년~4년","사별/기혼남",1,"예","임대",2,1,"실자산","계좌없음","저축계좌없음","현재부채상환지연","오디오/TV구입",1700000,1,"없음",15,"없음",4,"우량"
"A0905",36,"관리직/자영업/숙련직/공무원","7년이상","싱글남",1,"예","자가",1,1,"실자산","계좌없음","100만원이하","현재부채상환지연","오디오/TV구입",1600000,1,"없음",24,"없음",4,"우량"
"A0906",20,"관리직/자영업/숙련직/공무원","1년~4년","싱글남",2,"예","임대",2,1,"실자산","마이너스","100만원이하","현재부채상환지연","오디오/TV구입",1400000,1,"없음",12,"없음",2,"우량"
"A0907",24,"비숙련거주자","4년~7년","싱글남",1,"아니오","자가",2,0,"실자산","마이너스","저축계좌없음","현재부채상환지연","신차구입",4700000,1,"없음",21,"공동대출자있음",2,"우량"
"A0908",27,"전문직/사무직","1년~4년","사별/기혼남",1,"예","자가",2,0,"자동차/기타","50만원이하","저축계좌없음","현재부채상환지연","학자금",4600000,1,"없음",36,"없음",2,"우량"
"A0909",46,"비숙련거주자","1년미만","이혼/별거/기혼녀",1,"예","자가",2,0,"사회보장/생명보험","계좌없음","100만원이하","당은행부채상환완료","중고차구입",4500000,2,"없음",15,"없음",1,"우량"
"A0910",33,"비숙련거주자","1년~4년","이혼/별거/기혼녀",1,"예","자가",2,0,"실자산","50만원이하","저축계좌없음","현재부채상환지연","신차구입",4000000,1,"없음",9,"없음",1,"우량"
"A0911",34,"전문직/사무직","1년~4년","이혼/별거/기혼녀",1,"예","자가",4,0,"실자산","계좌없음","100만원이하","당은행부채상환완료","오디오/TV구입",5600000,2,"없음",36,"없음",4,"우량"
"A0912",25,"비숙련거주자","1년미만","이혼/별거/기혼녀",1,"예","자가",4,0,"자동차/기타","50만원이하","100만원이하","부채없음","가구장비구입",5900000,1,"은행",24,"없음",2,"불량"
"A0913",25,"전문직/사무직","7년이상","이혼/별거/기혼녀",1,"예","자가",4,0,"자동차/기타","50만원이하","저축계좌없음","현재부채상환지연","오디오/TV구입",3700000,1,"없음",30,"없음",2,"우량"
"A0914",28,"전문직/사무직","7년이상","이혼/별거남",1,"예","자가",2,1,"실자산","계좌없음","1000만원이상","현재부채상환지연","사업자금",2700000,1,"없음",11,"없음",1,"우량"
"A0915",31,"전문직/사무직","1년~4년","싱글남",1,"예","임대",2,1,"사회보장/생명보험","마이너스","100만원이하","과거연체이력","사업자금",4000000,1,"없음",24,"없음",4,"불량"
"A0916",32,"관리직/자영업/숙련직/공무원","1년~4년","이혼/별거/기혼녀",1,"아니오","자가",2,1,"사회보장/생명보험","50만원이하","100만원이하","타은행부채과다","기타",23100000,1,"은행",48,"없음",1,"불량"
"A0917",32,"전문직/사무직","1년~4년","싱글남",2,"예","자가",2,0,"실자산","계좌없음","100~500만원","현재부채상환지연","중고차구입",3600000,1,"없음",10,"공동대출자있음",1,"우량"
"A0918",68,"관리직/자영업/숙련직/공무원","7년이상","싱글남",1,"예","자가",4,1,"모름/없음","마이너스","100만원이하","현재부채상환지연","신차구입",18600000,1,"은행",6,"없음",1,"불량"
"A0919",33,"전문직/사무직","미취업","이혼/별거남",1,"예","자가",1,0,"사회보장/생명보험","마이너스","100~500만원","현재부채상환지연","가구장비구입",3000000,1,"없음",24,"없음",1,"불량"
"A0920",39,"관리직/자영업/숙련직/공무원","7년이상","싱글남",1,"예","임대",2,1,"사회보장/생명보험","마이너스","100만원이하","현재부채상환지연","가구장비구입",4200000,1,"없음",24,"없음",4,"불량"
"A0921",28,"전문직/사무직","1년~4년","이혼/별거/기혼녀",1,"예","자가",2,0,"모름/없음","계좌없음","100만원이하","부채없음","가구장비구입",2300000,2,"없음",18,"없음",4,"우량"
"A0922",37,"관리직/자영업/숙련직/공무원","4년~7년","싱글남",1,"예","자가",1,1,"자동차/기타","계좌없음","500~1000만원","당은행부채상환완료","오디오/TV구입",16000000,1,"없음",48,"없음",4,"우량"
"A0923",22,"전문직/사무직","1년미만","이혼/별거/기혼녀",1,"예","임대",4,0,"사회보장/생명보험","마이너스","100만원이하","현재부채상환지연","오디오/TV구입",1700000,1,"없음",9,"없음",3,"불량"
"A0924",30,"전문직/사무직","4년~7년","싱글남",2,"예","임대",4,1,"사회보장/생명보험","50만원이하","100만원이하","현재부채상환지연","신차구입",2500000,1,"없음",12,"없음",3,"우량"
"A0925",55,"전문직/사무직","1년미만","이혼/별거남",1,"예","자가",1,1,"사회보장/생명보험","마이너스","100만원이하","과거연체이력","가구장비구입",8600000,1,"은행",24,"없음",2,"불량"
"A0926",46,"전문직/사무직","1년미만","싱글남",1,"예","자가",2,1,"자동차/기타","마이너스","100만원이하","과거연체이력","신차구입",900000,2,"은행",12,"없음",4,"불량"
"A0927",21,"전문직/사무직","1년미만","이혼/별거/기혼녀",1,"예","임대",4,0,"사회보장/생명보험","마이너스","100만원이하","부채없음","가구장비구입",1300000,1,"없음",18,"없음",4,"우량"
"A0928",39,"전문직/사무직","4년~7년","싱글남",2,"예","영구임대",4,1,"모름/없음","마이너스","100만원이하","현재부채상환지연","중고차구입",12900000,3,"점포",48,"없음",4,"불량"
"A0929",58,"전문직/사무직","7년이상","싱글남",1,"예","자가",4,1,"자동차/기타","계좌없음","저축계좌없음","현재부채상환지연","오디오/TV구입",2300000,1,"없음",30,"없음",4,"우량"
"A0930",43,"비숙련거주자","1년~4년","싱글남",2,"예","자가",2,0,"실자산","마이너스","100만원이하","당은행부채상환완료","신차구입",1700000,2,"없음",12,"없음",4,"우량"
"A0931",24,"비숙련거주자","1년미만","싱글남",1,"아니오","자가",1,0,"사회보장/생명보험","마이너스","100만원이하","현재부채상환지연","가구장비구입",2200000,1,"없음",24,"공동대출자있음",4,"우량"
"A0932",22,"전문직/사무직","1년미만","이혼/별거/기혼녀",1,"예","자가",2,1,"자동차/기타","50만원이하","100만원이하","현재부채상환지연","오디오/TV구입",2100000,1,"없음",9,"없음",4,"불량"
"A0933",30,"전문직/사무직","1년~4년","싱글남",1,"예","자가",1,0,"실자산","계좌없음","100만원이하","부채없음","신차구입",1500000,2,"없음",9,"없음",3,"우량"
"A0934",42,"전문직/사무직","7년이상","싱글남",2,"예","자가",4,1,"사회보장/생명보험","계좌없음","500~1000만원","부채없음","오디오/TV구입",700000,2,"없음",12,"없음",4,"우량"
"A0935",23,"전문직/사무직","1년~4년","이혼/별거/기혼녀",1,"예","자가",1,0,"자동차/기타","마이너스","100만원이하","현재부채상환지연","오디오/TV구입",1900000,1,"은행",12,"없음",4,"우량"
"A0936",30,"관리직/자영업/숙련직/공무원","1년미만","싱글남",1,"예","자가",3,0,"모름/없음","50만원이하","100~500만원","당은행부채상환완료","오디오/TV구입",2400000,2,"점포",30,"없음",4,"불량"
"A0937",28,"비숙련거주자","1년~4년","이혼/별거/기혼녀",1,"예","자가",2,0,"실자산","50만원이상","100만원이하","현재부채상환지연","오디오/TV구입",900000,1,"없음",9,"없음",3,"불량"
"A0938",30,"관리직/자영업/숙련직/공무원","1년미만","사별/기혼남",1,"예","임대",3,1,"자동차/기타","50만원이하","100만원이하","현재부채상환지연","오디오/TV구입",2600000,1,"없음",6,"없음",4,"우량"
"A0939",42,"전문직/사무직","1년~4년","싱글남",1,"예","영구임대",4,0,"모름/없음","50만원이하","100만원이하","현재부채상환지연","학자금",7900000,1,"없음",60,"없음",4,"불량"
"A0940",46,"관리직/자영업/숙련직/공무원","1년~4년","싱글남",2,"예","자가",4,1,"사회보장/생명보험","계좌없음","저축계좌없음","부채없음","중고차구입",8600000,2,"없음",24,"없음",2,"우량"
"A0941",45,"관리직/자영업/숙련직/공무원","1년미만","싱글남",2,"예","자가",3,1,"사회보장/생명보험","계좌없음","저축계좌없음","현재부채상환지연","신차구입",4400000,1,"없음",12,"없음",2,"우량"
"A0942",31,"비숙련거주자","1년~4년","싱글남",2,"아니오","자가",2,0,"실자산","계좌없음","100만원이하","현재부채상환지연","신차구입",1900000,1,"없음",10,"없음",3,"우량"
"A0943",31,"전문직/사무직","4년~7년","싱글남",1,"예","자가",2,1,"자동차/기타","계좌없음","저축계좌없음","현재부채상환지연","가구장비구입",1200000,1,"점포",24,"없음",4,"우량"
"A0944",42,"비숙련거주자","4년~7년","싱글남",2,"예","자가",1,0,"실자산","계좌없음","100만원이하","부채없음","신차구입",1800000,3,"없음",4,"없음",2,"우량"
"A0945",46,"전문직/사무직","1년미만","이혼/별거/기혼녀",1,"예","임대",1,0,"사회보장/생명보험","마이너스","100만원이하","현재부채상환지연","가구장비구입",2300000,1,"없음",15,"보증인있음",4,"우량"
"A0946",30,"전문직/사무직","1년미만","이혼/별거/기혼녀",1,"예","자가",1,0,"자동차/기타","50만원이하","500~1000만원","타은행부채과다","신차구입",10500000,2,"없음",48,"없음",1,"우량"
"A0947",30,"전문직/사무직","1년미만","싱글남",2,"예","영구임대",4,1,"모름/없음","마이너스","500~1000만원","과거연체이력","가구장비구입",4200000,1,"없음",24,"없음",4,"불량"
"A0948",38,"관리직/자영업/숙련직/공무원","미취업","싱글남",1,"예","자가",4,1,"모름/없음","계좌없음","저축계좌없음","현재부채상환지연","신차구입",3600000,1,"없음",12,"없음",4,"우량"
"A0949",43,"비숙련거주자","1년미만","사별/기혼남",2,"예","자가",1,0,"사회보장/생명보험","계좌없음","100만원이하","현재부채상환지연","가구장비구입",1900000,1,"없음",18,"공동대출자있음",4,"불량"
